종목명,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
동양철관,철강금속,2018,163635516000.0,106.97,48.32,10.1,0.0113116398467432,2.95,2.5,1.0,2.5,2.5,0.0
동원산업,"농업, 임업 및 어업",2018,2592198631000.0,166.25,37.56,2.67,0.0572581038939055,1.355,2.5,2.0,2.5,2.5,10090000.0
동원수산,"농업, 임업 및 어업",2018,95398557000.0,112.89,46.97,-12.17,0.0038195237802755,1.115,2.5,3.0,2.5,2.5,0.0
동원시스템즈,화학,2018,1124057800000.0,109.51,47.73,-20.02,0.1433683406935481,2.8549999999999995,2.5,2.0,4.0,2.5,12857000.0
동일고무벨트,화학,2018,284848797000.0,52.25,65.68,1.22,0.0365281292310565,0.515,2.5,2.0,2.5,2.5,1345000.0
동일산업,철강금속,2018,409723954000.0,15.44,86.63,3.16,0.006233754443393,0.48,2.5,2.0,2.5,4.0,3278000.0
동일제강,철강금속,2018,150230846000.0,14.77,87.13,15.29,0.003369328764362,0.485,2.5,3.0,2.5,2.5,0.0
동화약품,의약품,2018,370599243000.0,24.61,80.25,0.0,-0.0142205979719702,1.015,2.5,3.0,4.0,2.5,3313000.0
두산,서비스업,2018,28880281620000.0,304.2,24.74,3.34,0.3500344745377562,1.345,6.0,5.0,6.0,6.0,25742000.0
두산밥캣,기타금융,2018,6446324312000.0,72.38,58.01,17.16,30.33586942189422,1.1949999999999998,2.5,5.0,2.5,2.5,50125000.0
두올,운수장비,2018,346631230000.0,111.41,47.3,40.02,0.1858746499234244,1.26,2.5,3.0,2.5,2.5,2599000.0
디씨엠,철강금속,2018,187862926000.0,15.37,86.68,-8.64,0.1157283707279799,1.005,2.5,3.0,2.5,2.5,2333000.0
디아이,의료정밀,2018,210488936000.0,47.92,67.6,28.8,0.1138971317983326,1.415,2.5,3.0,2.5,2.5,1434000.0
디아이씨,운수장비,2018,810320832000.0,334.34,23.02,-7.07,0.0921613127566565,1.185,2.5,2.0,2.5,2.5,1113000.0
디와이,기타금융,2018,742531917000.0,66.55,60.04,8.35,0.4940472860008916,0.765,2.5,3.0,2.5,2.5,3807000.0
디와이파워,기계,2018,258539786000.0,72.15,58.09,18.87,0.0934446774225635,1.42,2.5,3.0,2.5,2.5,2207000.0
락앤락,화학,2018,739351255000.0,11.93,89.34,4.06,0.360715993037276,2.095,2.5,4.0,2.5,2.5,4335000.0
롯데관광개발,서비스업,2018,506790646000.0,80.38,55.44,8.23,0.0287656335345443,2.895,2.5,3.0,2.5,2.5,0.0
롯데손해보험,보험,2018,14214988799000.0,2423.35,3.96,6.23,0.1199109695768081,0.76,5.0,5.0,6.0,2.5,0.0
롯데쇼핑,유통업,2018,26259308858000.0,111.3,47.33,-1.98,0.0169581705942616,0.56,5.0,4.0,6.0,5.0,147007000.0
롯데정밀화학,화학,2018,1700030433000.0,23.38,81.05,18.3,0.1993850218122924,1.235,5.0,4.0,6.0,5.0,43299000.0
롯데지주,기타금융,2018,27618347496000.0,227.49,30.54,206.02,-3.143889142009584,1.225,2.0,4.0,2.0,2.0,57246000.0
롯데케미칼,화학,2018,20799138833000.0,53.56,65.12,4.22,0.136269066430152,1.12,5.0,5.0,6.0,4.0,359892000.0
롯데하이마트,유통업,2018,3117063800000.0,51.18,66.15,0.33,0.0173875841969636,0.75,5.0,5.0,6.0,2.5,40133000.0
마니커,음식료품,2018,193296432000.0,86.92,53.5,5.67,0.0141466918112231,1.445,2.5,2.0,2.5,2.5,0.0
메리츠금융지주,기타금융,2018,52205220231000.0,857.08,10.45,27.54,-20.8155564607806,1.785,4.0,5.0,2.5,2.5,64784000.0
메타랩스,섬유의복,2018,107107244000.0,46.23,68.39,76.56,-0.3723336392592992,2.595,2.5,2.0,2.5,2.5,0.0
명문제약,의약품,2018,243065788000.0,161.18,38.29,5.25,0.0797600055936232,2.22,2.5,3.0,4.0,2.5,0.0
모나리자,종이목재,2018,77510035000.0,20.14,83.24,-3.69,0.0176036397094602,2.21,2.5,2.0,2.5,2.5,1828000.0
모나미,유통업,2018,170574793000.0,129.1,43.65,-1.79,0.072901240443823,1.085,2.5,3.0,2.5,2.5,1278000.0
모토닉,운수장비,2018,434168419000.0,9.87,91.01,-7.7,0.1162347185271895,0.825,2.5,3.0,2.5,2.5,6625000.0
무림페이퍼,종이목재,2018,2014259668000.0,201.74,33.14,7.2,0.1770744444628564,0.44,2.5,3.0,2.5,4.0,2080000.0
무학,음식료품,2018,618969273000.0,22.22,81.82,-22.67,-0.0995748780570231,0.92,2.5,3.0,2.5,2.5,9865000.0
문배철강,철강금속,2018,151748565000.0,37.94,72.49,2.16,0.0624682947944243,0.8099999999999999,2.5,3.0,2.5,2.5,980000.0
미래산업,의료정밀,2018,68651324000.0,44.23,69.34,0.06,-0.0461187257234049,3.07,2.5,3.0,2.5,2.5,0.0
미래아이앤지,서비스업,2018,57570343000.0,4.42,95.77,-16.37,-0.4698476913541989,1.09,2.5,2.0,2.5,2.5,0.0
미원상사,화학,2018,245546856000.0,24.21,80.51,3.14,0.1774433068474164,1.065,2.5,4.0,2.5,2.5,2325000.0
미원홀딩스,기타금융,2018,222015479000.0,68.11,59.49,20.76,2.238976917349218,0.95,2.5,3.0,2.5,2.5,933000.0
미원화학,화학,2018,97808459000.0,8.87,91.85,-3.03,0.0907831859917397,1.26,2.5,2.0,2.5,2.5,2010000.0
백광산업,화학,2018,297711550000.0,93.42,51.7,21.04,0.1997973080780452,0.935,2.5,2.0,2.5,4.0,2148000.0
백산,화학,2018,294732636000.0,113.43,46.85,52.87,-0.0416530683584986,1.14,2.5,2.0,2.5,2.5,2366000.0
범양건영,건설업,2018,118354421000.0,136.0,42.37,13.75,0.1524871135390913,1.515,2.5,2.0,2.5,2.5,0.0
벽산,비금속광물,2018,474553687000.0,60.48,62.31,4.27,-0.0184684960564053,0.98,2.5,2.0,2.5,4.0,873000.0
보락,화학,2018,53313420000.0,21.83,82.08,0.92,0.1000210881734443,4.045,2.5,3.0,2.5,2.5,300000.0
보해양조,음식료품,2018,200457249000.0,188.89,34.61,-17.64,-0.0251723905062436,2.3,2.5,3.0,2.5,2.5,0.0
부광약품,의약품,2018,493615375000.0,19.39,83.76,28.84,0.0354037654513347,3.26,2.5,3.0,2.5,2.5,17105000.0
부국증권,증권,2018,1435051166000.0,208.7,32.39,10.75,0.0007880944927317,0.805,2.5,3.5,2.5,2.5,10832000.0
부국철강,철강금속,2018,123795692000.0,10.24,90.71,-2.58,0.0245421030817755,0.605,2.5,3.0,2.5,2.5,1500000.0
부산산업,비금속광물,2018,133607586000.0,87.01,53.47,1.37,0.2851315789473684,3.94,2.5,2.0,2.5,2.5,0.0
부산주공,운수장비,2018,305453048000.0,438.58,18.57,6.89,-0.0418070097974282,0.725,2.5,2.0,2.5,2.5,0.0
비상교육,서비스업,2018,254277215000.0,22.92,81.35,11.18,0.1243838313429544,0.7999999999999999,2.5,3.0,2.5,2.5,2448000.0
빙그레,음식료품,2018,653929093000.0,19.97,83.35,-0.27,0.0866002452995195,1.32,4.0,4.0,5.0,4.0,11936000.0
사조대림,음식료품,2018,720876010000.0,127.9,43.88,-5.1,0.0175972419425188,0.785,2.5,2.0,2.5,2.5,895000.0
사조동아원,음식료품,2018,468191705000.0,164.29,37.84,6.93,0.0703318380923666,1.105,2.5,3.0,2.5,2.5,0.0
사조산업,"농업, 임업 및 어업",2018,1175998145000.0,130.67,43.35,-4.16,0.0426220475094355,1.095,2.5,2.0,2.5,2.5,1236000.0
사조씨푸드,음식료품,2018,380269455000.0,73.1,57.77,5.0,0.0090991294976166,0.515,2.5,3.0,2.5,2.5,1205000.0
사조오양,음식료품,2018,308290136000.0,98.0,50.51,-4.53,0.0271967306666306,0.74,2.5,3.0,2.5,2.5,471000.0
삼성SDI,전기전자,2018,19349721184000.0,58.28,63.18,44.87,0.0318324944127264,1.45,5.0,4.0,5.0,5.0,66945000.0
삼성공조,운수장비,2018,260167988000.0,21.64,82.21,-11.88,0.0220147381624333,0.425,2.5,3.0,2.5,2.5,642000.0
삼성물산,유통업,2018,42406651758000.0,88.06,53.17,6.41,0.0805628691145848,1.275,6.0,5.0,6.0,6.0,329937000.0
삼성바이오로직스,의약품,2018,5980408648000.0,43.92,69.48,15.32,-0.0605019857933655,7.05,4.0,3.0,5.0,2.5,0.0
삼성에스디에스,서비스업,2018,8013849391000.0,30.34,76.72,7.9,0.2353654459196989,3.61,4.0,4.0,5.0,4.0,154700000.0
삼성엔지니어링,서비스업,2018,4619648610000.0,362.96,21.6,-0.84,0.1046323233805847,4.35,5.0,5.0,6.0,5.0,0.0
삼성전기,전기전자,2018,8644914206000.0,74.77,57.22,19.81,0.2743119391493117,2.64,5.0,5.0,6.0,5.0,75690000.0
삼성전자,전기전자,2018,339357244000000.0,36.97,73.01,1.75,0.3934213364367934,1.1949999999999998,5.0,4.0,5.0,5.0,2405428000.0
삼성제약,의약품,2018,160646664000.0,22.01,81.96,10.89,-0.1519546969308569,1.65,2.5,2.0,2.5,2.5,0.0
삼성중공업,운수장비,2018,14282891986000.0,111.72,47.23,-33.36,0.0343473757209888,0.6799999999999999,4.0,3.0,2.5,5.0,0.0
삼성증권,증권,2018,38330643979000.0,722.17,12.16,9.02,-0.3164783638833049,0.7150000000000001,4.0,3.5,5.0,2.5,125020000.0
삼성출판사,서비스업,2018,190739722000.0,64.55,60.77,5.37,0.2047329182128855,2.115,2.5,3.0,2.5,2.5,1000000.0
삼성카드,기타금융,2018,23042118821000.0,240.29,29.39,-13.99,-0.1238966148139997,0.6499999999999999,2.5,3.5,2.5,2.5,170818000.0
삼아알미늄,철강금속,2018,196741659000.0,86.2,53.7,0.0,0.0410744651107057,0.52,2.5,3.0,2.5,2.5,1100000.0
삼양사,음식료품,2018,2173866563000.0,71.72,58.24,4.05,0.0410437544717243,0.84,4.0,3.0,4.0,4.0,15040000.0
삼양식품,음식료품,2018,412138323000.0,75.81,56.88,2.37,0.0818476579078329,2.905,2.5,1.0,2.5,2.5,3013000.0
삼양통상,기타제조업,2018,327534347000.0,11.85,89.41,7.39,0.2336549433351027,0.45,2.5,2.0,2.5,4.0,2219000.0
삼양홀딩스,기타금융,2018,3313797255000.0,65.53,60.41,6.98,1.0530121121639355,0.75,2.5,3.0,4.0,2.5,15488000.0
삼영무역,유통업,2018,386497292000.0,15.54,86.55,3.8,0.0333494770673818,0.965,2.5,2.0,2.5,2.5,5456000.0
삼원강재,운수장비,2018,253757378000.0,23.99,80.65,3.84,0.0366774875170855,0.595,2.5,3.0,2.5,4.0,4600000.0
삼익악기,기타제조업,2018,594358054000.0,181.05,35.58,-8.52,-0.1552418524164641,1.14,2.5,2.0,2.5,2.5,4177000.0
삼일제약,의약품,2018,147948619000.0,163.8,37.91,2.78,-0.0278478240086678,3.675,2.5,3.0,2.5,2.5,610000.0
삼정펄프,종이목재,2018,201823661000.0,11.91,89.36,-5.43,0.0135338426257069,0.51,2.5,2.0,2.5,2.5,0.0
삼진제약,의약품,2018,250271903000.0,21.89,82.04,6.01,0.1156917586157828,3.64,2.5,3.0,4.0,2.5,9842000.0
삼천리,전기가스업,2018,3699411189000.0,170.36,36.99,4.95,0.0493234113449799,0.35,4.0,4.0,4.0,4.0,10690000.0
삼호개발,건설업,2018,276893453000.0,50.43,66.47,12.4,0.0235277911839054,0.805,2.5,2.0,2.5,2.5,3846000.0
삼화왕관,기계,2018,171823517000.0,23.69,80.85,3.01,0.1376816044720864,0.785,2.5,3.0,2.5,2.5,1567000.0
삼화전기,전기전자,2018,128156723000.0,117.19,46.04,-1.15,0.0684562531988767,5.485,2.5,3.0,2.5,2.5,661000.0
상신브레이크,운수장비,2018,429300584000.0,147.48,40.41,-1.51,0.0575106370044142,0.73,2.5,3.0,2.5,2.5,1936000.0
새론오토모티브,운수장비,2018,267051610000.0,20.1,83.26,-8.66,0.268664361522911,0.64,2.5,3.0,2.5,4.0,2880000.0
샘표,기타금융,2018,320918955000.0,37.71,72.62,0.39,2.8820226395409496,0.855,2.5,3.0,2.5,2.5,444000.0
샘표식품,음식료품,2018,205518529000.0,56.05,64.08,0.34,0.0979425245070715,1.325,4.0,3.0,4.0,4.0,913000.0
서연,기타금융,2018,2696306676000.0,183.74,35.24,-2.08,3.8361021547712792,0.3949999999999999,2.5,3.0,2.5,2.5,1085000.0
서연이화,운수장비,2018,1696230428000.0,154.45,39.3,-5.01,-0.0322924513696779,0.305,4.0,4.0,4.0,2.5,2702000.0
서원,철강금속,2018,220110079000.0,109.05,47.83,0.34,0.0158530430091707,0.7250000000000001,2.5,3.0,2.5,4.0,697000.0
서흥,화학,2018,639100630000.0,107.38,48.22,12.42,0.1719286451024417,1.715,2.5,3.0,2.5,2.5,3892000.0
선도전기,전기전자,2018,149094572000.0,77.85,56.23,-22.72,0.0299828742980771,1.6350000000000002,2.5,3.0,2.5,2.5,357000.0
선진,음식료품,2018,917160519000.0,176.99,36.1,11.72,-0.0350202551622596,0.96,2.5,4.0,2.5,2.5,1189000.0
성문전자,전기전자,2018,43264101000.0,47.34,67.87,-10.28,0.0396180443872627,1.855,2.5,2.0,2.5,2.5,3000.0
성보화학,화학,2018,183365495000.0,19.31,83.82,-15.16,0.1659630437416697,0.85,2.5,3.0,2.5,2.5,4167000.0
성신양회,비금속광물,2018,1061390657000.0,174.35,36.45,6.32,0.0329448026686895,0.825,2.5,3.0,2.5,4.0,3279000.0
성안,섬유의복,2018,306490119000.0,223.14,30.95,8.4,-0.3397270978908904,0.445,2.5,2.0,2.5,2.5,0.0
성창기업지주,서비스업,2018,648660747000.0,32.55,75.44,-9.65,-0.0154301654964894,0.71,2.5,2.0,2.5,2.5,0.0
세기상사,서비스업,2018,42664004000.0,82.75,54.72,-7.95,-0.0307879606405556,1.6550000000000002,2.5,3.0,2.5,2.5,0.0
세방,운수창고업,2018,988929794000.0,21.22,82.49,-2.17,0.0446050184635551,0.525,2.5,4.0,2.5,2.5,4010000.0
세방전지,전기전자,2018,1267930429000.0,29.06,77.48,6.28,0.1277656110468213,0.515,2.5,2.0,2.5,4.0,6872000.0
세아특수강,철강금속,2018,500036175000.0,53.81,65.01,-0.86,0.0602018244454836,0.5,2.5,3.0,2.5,4.0,7576000.0
세아홀딩스,기타금융,2018,5453865784000.0,81.35,55.14,7.98,2.645586687219204,0.57,2.5,2.0,2.5,2.5,9998000.0
세우글로벌,유통업,2018,43410663000.0,32.9,75.24,-11.46,0.1620530543225533,1.16,2.5,2.0,2.5,2.5,0.0
세종공업,운수장비,2018,871007601000.0,141.03,41.49,6.14,0.0875579074479835,0.4649999999999999,2.5,2.0,2.5,2.5,979000.0
세진중공업,운수장비,2018,368276715000.0,132.54,43.0,-13.33,0.0998328599384428,1.005,2.5,3.0,2.5,2.5,767000.0
세하,종이목재,2018,178751630000.0,566.0,15.02,7.76,0.0542373182579848,1.635,2.5,3.0,2.5,4.0,0.0
셀트리온,의약품,2018,3503108205000.0,34.98,74.08,3.48,0.4232426672266801,21.405,2.5,3.0,2.5,2.5,2492000.0
송원산업,화학,2018,872544000000.0,112.2,47.13,8.81,0.0941836366548509,1.41,2.5,1.0,2.5,4.0,3840000.0
수산중공업,기계,2018,204937118000.0,107.03,48.3,-17.0,0.0290362620467244,1.16,2.5,3.0,2.5,2.5,0.0
시디즈,기타제조업,2018,72030521000.0,186.58,34.89,1025.83,0.0481764768478777,5.34,2.5,3.0,2.5,2.5,504000.0
신대양제지,종이목재,2018,746772367000.0,47.44,67.82,38.33,0.4253104664060031,0.88,2.5,1.0,2.5,2.5,3022000.0
신도리코,전기전자,2018,950210537000.0,9.02,91.72,-0.09,0.0943912061198048,0.685,2.5,4.0,2.5,2.5,15732000.0
신라교역,"농업, 임업 및 어업",2018,581034541000.0,13.97,87.74,-14.0,-0.0090541813514659,0.495,2.5,2.0,2.5,2.5,8000000.0
신성이엔지,전기전자,2018,413145099000.0,262.14,27.61,-57.13,-0.1387671514429449,3.04,2.5,2.0,2.5,2.5,0.0
신세계,유통업,2018,11101280507000.0,121.93,45.06,33.95,0.1904558998969141,1.145,4.0,3.0,6.0,4.0,19673000.0
신세계건설,건설업,2018,757077429000.0,286.96,25.84,1.86,0.0586823306762436,0.6499999999999999,4.0,4.0,4.0,2.5,3000000.0
신세계인터내셔날,유통업,2018,982473531000.0,80.32,55.46,14.52,0.0952406788946458,2.5,4.0,4.0,4.0,2.5,6069000.0
신세계푸드,서비스업,2018,624958687000.0,97.21,50.71,5.88,0.0237504172321425,1.625,2.5,2.0,4.0,2.5,2904000.0
신송홀딩스,기타금융,2018,205261964000.0,64.14,60.92,-44.02,11.885790833333331,0.59,2.5,3.0,2.5,2.5,0.0
신영와코루,섬유의복,2018,335722109000.0,8.89,91.84,-6.01,0.0262309223349566,0.44,2.5,1.0,2.5,2.5,1350000.0
신원,섬유의복,2018,412251485000.0,125.34,44.38,-2.88,0.0081031291446227,1.07,2.5,2.0,2.5,2.5,0.0
신풍제약,의약품,2018,386718512000.0,81.35,55.14,1.29,0.1810904591882852,2.515,2.5,3.0,2.5,2.5,0.0
신흥,유통업,2018,132689386000.0,51.98,65.8,0.33,0.0163227014100766,1.21,2.5,4.0,2.5,2.5,574000.0
쌍방울,섬유의복,2018,380150026000.0,86.31,53.67,-7.28,0.0408629392636106,0.74,2.5,2.0,2.5,2.5,0.0
써니전자,전기전자,2018,54612565000.0,29.66,77.12,-0.05,0.0574719380545978,2.465,2.5,3.0,2.5,2.5,0.0
씨아이테크,기타제조업,2018,42991097000.0,77.3,56.4,48.6,-0.0410975990790988,1.895,2.5,2.0,2.5,2.5,0.0
씨에스윈드,기계,2018,606391654000.0,90.38,52.53,60.85,-0.0554304742515228,2.19,2.5,4.0,2.5,2.5,6190000.0
아남전자,전기전자,2018,139496189000.0,153.83,39.4,9.09,-0.0222717355131245,5.300000000000001,2.5,2.0,2.5,2.5,0.0
아모레퍼시픽,화학,2018,5371137218000.0,20.8,82.78,3.01,0.1761725082783825,4.375,4.0,3.0,6.0,5.0,81446000.0
아세아,서비스업,2018,2840279787000.0,105.25,48.72,35.89,12.687254869434932,0.7949999999999999,2.5,2.0,2.5,2.5,3328000.0
아세아시멘트,비금속광물,2018,1928711184000.0,145.4,40.75,82.96,0.2286124677824332,0.86,2.5,2.0,4.0,5.0,5842000.0
아세아제지,종이목재,2018,812379764000.0,52.27,65.67,6.49,0.3015975518928164,0.605,2.5,2.0,2.5,2.5,6717000.0
아시아나항공,운수창고업,2018,8191104570000.0,649.29,13.35,15.36,0.1156282033771047,1.27,2.5,3.0,2.5,4.0,0.0
아이마켓코리아,유통업,2018,1078276076000.0,144.22,40.95,-4.71,0.0075958159598626,0.8500000000000001,2.5,4.0,2.5,2.5,15321000.0
아이에스동서,비금속광물,2018,2182677489000.0,97.03,50.75,-6.4,0.167909662015947,1.0,2.5,2.0,2.5,2.5,36982000.0
알루코,철강금속,2018,744332478000.0,165.13,37.72,9.77,0.3197064370341106,1.4,2.5,2.0,2.5,2.5,1864000.0
에넥스,기타제조업,2018,155415491000.0,161.38,38.26,2.57,-0.0082686174484498,1.685,2.5,2.0,4.0,2.5,553000.0
에스엘,운수장비,2018,1709312924000.0,67.12,59.84,7.33,0.0721432965149495,0.985,2.5,2.0,4.0,2.5,13546000.0
에스원,서비스업,2018,1682854294000.0,33.31,75.01,3.92,0.1185853737139197,3.45,2.5,2.0,2.5,2.5,84526000.0
에쓰씨엔지니어링,건설업,2018,367044258000.0,152.68,39.58,-0.34,0.2597189980179648,2.375,2.5,2.0,2.5,2.5,0.0
에이블씨엔씨,화학,2018,388078221000.0,21.73,82.15,-7.44,-0.1281258110645252,1.21,2.5,1.0,2.5,2.5,0.0
에이엔피,전기전자,2018,153373698000.0,128.71,43.72,6.6,0.0072436482427946,0.7550000000000001,2.5,2.0,2.5,2.5,0.0
엔씨소프트,서비스업,2018,2941278714000.0,23.64,80.88,-2.48,0.2306016544731628,4.085,2.5,4.0,2.5,2.5,124584000.0
엔케이,기계,2018,205486074000.0,69.96,58.84,-10.97,-0.0945413755689636,1.285,2.5,2.0,2.5,2.5,0.0
영보화학,화학,2018,176083758000.0,22.69,81.51,-12.58,0.1176908119229225,0.665,2.5,2.0,2.5,2.5,1950000.0
영원무역,유통업,2018,2638946077000.0,58.67,63.02,4.58,0.1581946625087292,1.36,2.5,3.0,2.5,2.5,15353000.0
영원무역홀딩스,기타금융,2018,3262155793000.0,49.63,66.83,5.62,14.605372104273044,1.6349999999999998,2.5,2.0,2.5,2.5,9284000.0
영진약품,의약품,2018,196114248000.0,75.72,56.91,-4.41,0.0068353942137986,13.875,2.5,3.0,2.5,2.5,0.0
영풍,철강금속,2018,4721553263000.0,34.62,74.28,-20.23,0.0861375961026329,0.945,2.5,3.0,2.5,2.5,17201000.0
영풍제지,종이목재,2018,138955082000.0,25.02,79.98,5.86,0.2349222801654378,0.73,2.5,2.0,2.5,2.5,719000.0
영화금속,운수장비,2018,208397875000.0,199.56,33.38,25.65,0.029794536618066,1.0,2.5,3.0,2.5,2.5,0.0
예스코홀딩스,기타금융,2018,1520633168000.0,135.02,42.55,-1.78,-0.0536568092696131,0.4649999999999999,2.5,3.0,4.0,2.5,6399000.0
오뚜기,음식료품,2018,2063478708000.0,61.76,61.82,5.67,0.0939059343006871,2.5250000000000004,4.0,3.0,5.0,4.0,25443000.0
오리온홀딩스,기타금융,2018,4342134128000.0,36.69,73.16,1671.81,13.323016344216809,0.745,2.5,1.0,2.5,2.5,21516000.0
용평리조트,서비스업,2018,812775928000.0,96.24,50.96,-13.49,0.2899413876126524,1.04,2.5,3.0,2.5,2.5,3369000.0
우신시스템,기계,2018,300007702000.0,172.09,36.75,19.57,-0.1707817820863945,1.31,2.5,2.0,2.5,2.5,167000.0
우진,의료정밀,2018,211028961000.0,61.06,62.09,-4.46,0.1273420076106738,1.215,2.5,3.0,2.5,2.5,0.0
우진플라임,기계,2018,287714584000.0,331.16,23.19,-25.13,0.0716399589710116,0.945,2.5,3.0,2.5,2.5,0.0
웅진,기타금융,2018,759854099000.0,236.76,29.7,2.68,-0.3642093816439394,1.085,2.5,3.0,2.5,2.5,0.0
웅진씽크빅,서비스업,2018,653284606000.0,104.79,48.83,2.98,0.0606522507934143,0.67,2.5,2.0,2.5,2.5,0.0
원림,섬유의복,2018,150036326000.0,33.26,75.04,6.56,-0.0507881931425238,0.765,2.5,2.0,2.5,2.5,0.0
웰바이오텍,유통업,2018,111157697000.0,45.49,68.73,4.45,-0.3217886063213406,1.415,2.5,2.0,2.5,2.5,0.0
윌비스,유통업,2018,304848695000.0,130.79,43.33,-4.56,-0.0064389451393592,0.565,2.5,3.0,2.5,2.5,0.0
유니드,화학,2018,1111856122000.0,69.64,58.95,6.77,0.104293469555084,0.7949999999999999,2.5,2.0,2.5,2.5,9779000.0
유니온,비금속광물,2018,306580016000.0,108.16,48.04,15.31,-0.046606835393206,0.75,2.5,2.0,2.5,2.5,1401000.0
유니온머티리얼,비금속광물,2018,144252759000.0,83.7,54.44,2.22,-0.0020662548050521,1.28,2.5,2.0,2.5,2.5,1371000.0
유니켐,기타제조업,2018,118585016000.0,88.68,53.0,26.64,-0.0863624913057224,1.745,2.5,4.0,2.5,2.5,0.0
유니퀘스트,유통업,2018,324112689000.0,69.17,59.11,9.84,0.0355222112264571,1.54,2.5,4.0,2.5,2.5,2676000.0
유성기업,운수장비,2018,375587754000.0,29.32,77.33,-2.03,0.0422574715071364,0.405,2.5,3.0,2.5,2.5,2565000.0
유수홀딩스,서비스업,2018,541149251000.0,63.17,61.29,-11.35,0.2867728865093529,1.19,4.0,4.0,4.0,2.5,0.0
유안타증권,증권,2018,11861797105000.0,897.18,10.03,5.66,0.0360391527894791,0.795,2.5,3.5,2.5,2.5,0.0
유엔젤,서비스업,2018,51154130000.0,24.91,80.06,5.05,0.0985719432488442,1.45,2.5,2.0,2.5,2.5,0.0
유유제약,의약품,2018,135226315000.0,55.66,64.24,32.21,0.082514382562662,1.485,2.5,3.0,2.5,2.5,1444000.0
유한양행,의약품,2018,2173812633000.0,31.61,75.98,3.87,0.0620213311157804,1.895,4.0,3.0,4.0,4.0,22722000.0
유화증권,증권,2018,624738650000.0,36.99,73.0,11.28,-0.475081795201984,0.48,2.5,3.5,2.5,2.5,9506000.0
율촌화학,화학,2018,614211350000.0,82.69,54.74,0.0,0.0428256660848849,1.375,2.5,3.0,2.5,2.5,12400000.0
이건산업,종이목재,2018,434159077000.0,140.57,41.57,13.71,0.1492390580589178,1.605,2.5,2.0,2.5,2.5,2150000.0
이구산업,철강금속,2018,260653064000.0,148.93,40.17,-0.9,-0.002813107640035,0.7150000000000001,4.0,4.0,2.5,4.0,0.0
이노션,서비스업,2018,1740942672000.0,134.68,42.61,8.83,0.010844379363106,2.125,2.5,4.0,4.0,2.5,30000000.0
이마트,유통업,2018,16753863685000.0,89.15,52.87,7.38,0.0585471883630606,0.8600000000000001,4.0,4.0,4.0,4.0,55728000.0
이수페타시스,전기전자,2018,505590089000.0,184.59,35.14,5.46,-0.079960212671422,1.23,2.5,2.0,5.0,4.0,2784000.0
이수화학,화학,2018,935654740000.0,132.51,43.01,1.56,-0.0321426777334208,0.3249999999999999,2.5,2.0,4.0,4.0,5810000.0
이스타코,서비스업,2018,80340272000.0,133.53,42.82,-50.69,-0.4622356073211314,1.24,2.5,2.0,2.5,2.5,0.0
이아이디,유통업,2018,80001294000.0,8.3,92.34,43.8,-0.0630113692576592,0.67,2.5,2.0,2.5,2.5,0.0
이연제약,의약품,2018,303166752000.0,34.51,74.35,-2.58,0.0930905764696316,1.65,2.5,3.0,2.5,2.5,8264000.0
이월드,서비스업,2018,263577737000.0,60.73,62.22,-4.14,0.1723763030916781,1.285,2.5,2.0,2.5,2.5,0.0
이화산업,유통업,2018,287450244000.0,57.24,63.6,5.23,0.0021892695733085,1.03,2.5,2.0,2.5,2.5,0.0
인디에프,섬유의복,2018,138090885000.0,108.38,47.99,-1.73,0.0171402074898785,2.115,2.5,3.0,2.5,2.5,0.0
